# t [s], T [K], YF
1.718999999999653791e-02,1.106132229991975692e+03,5.974693553777542243e-02
1.719099999999653891e-02,1.106132624774083297e+03,5.974691994050375377e-02
1.719199999999653991e-02,1.106133019561474384e+03,5.974690434311894643e-02
1.719299999999654091e-02,1.106133414354148954e+03,5.974688874562099350e-02
1.719399999999654191e-02,1.106133809152107233e+03,5.974687314800990190e-02
1.719499999999654291e-02,1.106134203955349449e+03,5.974685755028565776e-02
1.719599999999654391e-02,1.106134598763875601e+03,5.974684195244826801e-02
1.719699999999654491e-02,1.106134993577685918e+03,5.974682635449772572e-02
1.719799999999654591e-02,1.106135388396780399e+03,5.974681075643403089e-02
1.719899999999654691e-02,1.106135783221159500e+03,5.974679515825718351e-02
1.719999999999654791e-02,1.106136178050823219e+03,5.974677955996717665e-02
1.720099999999654891e-02,1.106136572885771557e+03,5.974676396156401031e-02
1.720199999999654991e-02,1.106136967726004741e+03,5.974674836304767755e-02
1.720299999999655091e-02,1.106137362571522999e+03,5.974673276441817837e-02
1.720399999999655191e-02,1.106137757422326331e+03,5.974671716567551277e-02
1.720499999999655291e-02,1.106138152278414964e+03,5.974670156681968075e-02
1.720599999999655391e-02,1.106138547139789125e+03,5.974668596785067537e-02
1.720699999999655491e-02,1.106138942006448815e+03,5.974667036876849663e-02
1.720799999999655591e-02,1.106139336878394261e+03,5.974665476957314453e-02
1.720899999999655691e-02,1.106139731755625689e+03,5.974663917026461213e-02
1.720999999999655791e-02,1.106140126638143101e+03,5.974662357084289943e-02
1.721099999999655891e-02,1.106140521525946724e+03,5.974660797130800644e-02
1.721199999999655991e-02,1.106140916419036785e+03,5.974659237165992620e-02
1.721299999999656091e-02,1.106141311317413283e+03,5.974657677189865873e-02
1.721399999999656191e-02,1.106141706221076447e+03,5.974656117202419708e-02
1.721499999999656291e-02,1.106142101130026276e+03,5.974654557203654820e-02
1.721599999999656391e-02,1.106142496044262998e+03,5.974652997193570514e-02
1.721699999999656491e-02,1.106142890963786840e+03,5.974651437172166096e-02
1.721799999999656591e-02,1.106143285888597802e+03,5.974649877139442261e-02
1.721899999999656691e-02,1.106143680818696112e+03,5.974648317095398314e-02
1.721999999999656791e-02,1.106144075754081996e+03,5.974646757040033562e-02
1.722099999999656891e-02,1.106144470694755455e+03,5.974645196973348699e-02
1.722199999999656991e-02,1.106144865640716716e+03,5.974643636895343030e-02
1.722299999999657091e-02,1.106145260591965780e+03,5.974642076806015861e-02
1.722399999999657191e-02,1.106145655548502873e+03,5.974640516705367888e-02
1.722499999999657291e-02,1.106146050510328223e+03,5.974638956593398414e-02
1.722599999999657391e-02,1.106146445477442057e+03,5.974637396470106748e-02
1.722699999999657491e-02,1.106146840449844376e+03,5.974635836335493583e-02
1.722799999999657591e-02,1.106147235427535179e+03,5.974634276189558224e-02
1.722899999999657691e-02,1.106147630410514921e+03,5.974632716032299978e-02
1.722999999999657791e-02,1.106148025398783602e+03,5.974631155863719539e-02
1.723099999999657891e-02,1.106148420392341222e+03,5.974629595683816213e-02
1.723199999999657991e-02,1.106148815391188236e+03,5.974628035492590000e-02
1.723299999999658091e-02,1.106149210395324644e+03,5.974626475290040206e-02
1.723399999999658191e-02,1.106149605404750446e+03,5.974624915076166831e-02
1.723499999999658291e-02,1.106150000419465869e+03,5.974623354850969875e-02
1.723599999999658391e-02,1.106150395439471140e+03,5.974621794614448644e-02
1.723699999999658491e-02,1.106150790464766487e+03,5.974620234366603139e-02
1.723799999999658591e-02,1.106151185495351911e+03,5.974618674107433358e-02
1.723899999999658691e-02,1.106151580531227410e+03,5.974617113836939303e-02
1.723999999999658791e-02,1.106151975572393440e+03,5.974615553555120279e-02
1.724099999999658892e-02,1.106152370618850000e+03,5.974613993261975592e-02
1.724199999999658992e-02,1.106152765670597091e+03,5.974612432957505936e-02
1.724299999999659092e-02,1.106153160727635168e+03,5.974610872641710618e-02
1.724399999999659192e-02,1.106153555789964230e+03,5.974609312314589638e-02
1.724499999999659292e-02,1.106153950857584277e+03,5.974607751976142300e-02
1.724599999999659392e-02,1.106154345930495538e+03,5.974606191626368606e-02
1.724699999999659492e-02,1.106154741008698238e+03,5.974604631265268556e-02
1.724799999999659592e-02,1.106155136092192606e+03,5.974603070892842149e-02
1.724899999999659692e-02,1.106155531180978642e+03,5.974601510509088692e-02
1.724999999999659792e-02,1.106155926275056345e+03,5.974599950114008184e-02
1.725099999999659892e-02,1.106156321374426170e+03,5.974598389707599932e-02
1.725199999999659992e-02,1.106156716479088118e+03,5.974596829289863936e-02
1.725299999999660092e-02,1.106157111589042188e+03,5.974595268860800196e-02
1.725399999999660192e-02,1.106157506704288835e+03,5.974593708420408711e-02
1.725499999999660292e-02,1.106157901824828059e+03,5.974592147968688788e-02
1.725599999999660392e-02,1.106158296950659860e+03,5.974590587505640427e-02
1.725699999999660492e-02,1.106158692081784466e+03,5.974589027031262933e-02
1.725799999999660592e-02,1.106159087218202103e+03,5.974587466545556308e-02
1.725899999999660692e-02,1.106159482359913000e+03,5.974585906048520551e-02
1.725999999999660792e-02,1.106159877506917155e+03,5.974584345540155661e-02
1.726099999999660892e-02,1.106160272659214797e+03,5.974582785020460945e-02
1.726199999999660992e-02,1.106160667816805926e+03,5.974581224489436404e-02
1.726299999999661092e-02,1.106161062979690769e+03,5.974579663947081343e-02
1.726399999999661192e-02,1.106161458147869553e+03,5.974578103393396455e-02
1.726499999999661292e-02,1.106161853321342278e+03,5.974576542828380354e-02
1.726599999999661392e-02,1.106162248500109172e+03,5.974574982252033734e-02
1.726699999999661492e-02,1.106162643684170462e+03,5.974573421664355899e-02
1.726799999999661592e-02,1.106163038873526148e+03,5.974571861065346851e-02
1.726899999999661692e-02,1.106163434068176457e+03,5.974570300455006588e-02
1.726999999999661792e-02,1.106163829268121390e+03,5.974568739833334419e-02
1.727099999999661892e-02,1.106164224473361173e+03,5.974567179200330341e-02
1.727199999999661992e-02,1.106164619683896035e+03,5.974565618555993662e-02
1.727299999999662092e-02,1.106165014899725975e+03,5.974564057900325076e-02
1.727399999999662192e-02,1.106165410120851220e+03,5.974562497233323888e-02
1.727499999999662292e-02,1.106165805347271998e+03,5.974560936554989404e-02
1.727599999999662392e-02,1.106166200578988310e+03,5.974559375865322319e-02
1.727699999999662492e-02,1.106166595816000381e+03,5.974557815164321939e-02
1.727799999999662592e-02,1.106166991058308440e+03,5.974556254451987569e-02
1.727899999999662692e-02,1.106167386305912487e+03,5.974554693728319210e-02
1.727999999999662792e-02,1.106167781558812749e+03,5.974553132993316862e-02
1.728099999999662892e-02,1.106168176817009453e+03,5.974551572246980524e-02
1.728199999999662992e-02,1.106168572080502599e+03,5.974550011489309503e-02
1.728299999999663092e-02,1.106168967349292188e+03,5.974548450720303799e-02
1.728399999999663192e-02,1.106169362623378674e+03,5.974546889939963412e-02
1.728499999999663292e-02,1.106169757902762058e+03,5.974545329148287648e-02
1.728599999999663392e-02,1.106170153187442565e+03,5.974543768345276507e-02
1.728699999999663492e-02,1.106170548477420198e+03,5.974542207530929988e-02
1.728799999999663592e-02,1.106170943772695182e+03,5.974540646705247399e-02
1.728899999999663692e-02,1.106171339073267745e+03,5.974539085868228738e-02
1.728999999999663792e-02,1.106171734379137888e+03,5.974537525019874007e-02
1.729099999999663892e-02,1.106172129690305837e+03,5.974535964160182511e-02
1.729199999999663992e-02,1.106172525006771593e+03,5.974534403289154250e-02
1.729299999999664092e-02,1.106172920328535383e+03,5.974532842406789224e-02
1.729399999999664192e-02,1.106173315655597435e+03,5.974531281513086739e-02
1.729499999999664292e-02,1.106173710987957975e+03,5.974529720608046796e-02
1.729599999999664392e-02,1.106174106325617004e+03,5.974528159691669393e-02
1.729699999999664492e-02,1.106174501668574521e+03,5.974526598763954532e-02
1.729799999999664592e-02,1.106174897016830982e+03,5.974525037824901519e-02
1.729899999999664692e-02,1.106175292370386387e+03,5.974523476874509659e-02
1.729999999999664792e-02,1.106175687729240735e+03,5.974521915912779646e-02
1.730099999999664892e-02,1.106176083093394482e+03,5.974520354939710787e-02
1.730199999999664992e-02,1.106176478462847626e+03,5.974518793955303081e-02
1.730299999999665092e-02,1.106176873837600169e+03,5.974517232959555835e-02
1.730399999999665192e-02,1.106177269217652338e+03,5.974515671952469048e-02
1.730499999999665292e-02,1.106177664603004359e+03,5.974514110934042721e-02
1.730599999999665392e-02,1.106178059993656234e+03,5.974512549904276160e-02
1.730699999999665492e-02,1.106178455389608416e+03,5.974510988863169364e-02
1.730799999999665592e-02,1.106178850790860679e+03,5.974509427810722334e-02
1.730899999999665692e-02,1.106179246197413477e+03,5.974507866746934376e-02
1.730999999999665792e-02,1.106179641609266810e+03,5.974506305671806183e-02
1.731099999999665892e-02,1.106180037026420678e+03,5.974504744585336369e-02
1.731199999999665992e-02,1.106180432448875536e+03,5.974503183487525626e-02
1.731299999999666092e-02,1.106180827876631156e+03,5.974501622378373261e-02
1.731399999999666192e-02,1.106181223309687994e+03,5.974500061257879274e-02
1.731499999999666292e-02,1.106181618748046048e+03,5.974498500126042971e-02
1.731599999999666392e-02,1.106182014191705548e+03,5.974496938982864352e-02
1.731699999999666492e-02,1.106182409640666719e+03,5.974495377828343418e-02
1.731799999999666592e-02,1.106182805094929563e+03,5.974493816662480167e-02
1.731899999999666692e-02,1.106183200554494078e+03,5.974492255485273906e-02
1.731999999999666792e-02,1.106183596019360721e+03,5.974490694296723942e-02
1.732099999999666892e-02,1.106183991489529490e+03,5.974489133096830967e-02
1.732199999999666992e-02,1.106184386965000385e+03,5.974487571885594289e-02
1.732299999999667092e-02,1.106184782445773862e+03,5.974486010663013907e-02
1.732399999999667192e-02,1.106185177931849921e+03,5.974484449429089128e-02
1.732499999999667292e-02,1.106185573423228561e+03,5.974482888183820645e-02
1.732599999999667392e-02,1.106185968919910010e+03,5.974481326927207070e-02
1.732699999999667492e-02,1.106186364421894496e+03,5.974479765659249098e-02
1.732799999999667592e-02,1.106186759929182244e+03,5.974478204379946034e-02
1.732899999999667692e-02,1.106187155441773257e+03,5.974476643089297878e-02
1.732999999999667792e-02,1.106187550959667760e+03,5.974475081787304631e-02
1.733099999999667892e-02,1.106187946482865755e+03,5.974473520473965599e-02
1.733199999999667992e-02,1.106188342011367467e+03,5.974471959149280781e-02
1.733299999999668092e-02,1.106188737545173126e+03,5.974470397813249484e-02
1.733399999999668192e-02,1.106189133084282730e+03,5.974468836465871707e-02
1.733499999999668292e-02,1.106189528628696507e+03,5.974467275107147451e-02
1.733599999999668392e-02,1.106189924178414685e+03,5.974465713737076716e-02
1.733699999999668492e-02,1.106190319733437263e+03,5.974464152355658808e-02
1.733799999999668592e-02,1.106190715293764470e+03,5.974462590962893727e-02
1.733899999999668692e-02,1.106191110859396304e+03,5.974461029558780778e-02
1.733999999999668792e-02,1.106191506430332993e+03,5.974459468143320656e-02
1.734099999999668892e-02,1.106191902006574765e+03,5.974457906716512667e-02
1.734199999999668992e-02,1.106192297588121619e+03,5.974456345278356117e-02
1.734299999999669092e-02,1.106192693174973783e+03,5.974454783828851007e-02
1.734399999999669192e-02,1.106193088767131485e+03,5.974453222367997335e-02
1.734499999999669292e-02,1.106193484364594724e+03,5.974451660895795102e-02
1.734599999999669392e-02,1.106193879967363728e+03,5.974450099412243614e-02
1.734699999999669492e-02,1.106194275575438724e+03,5.974448537917342872e-02
1.734799999999669592e-02,1.106194671188819711e+03,5.974446976411092874e-02
1.734899999999669692e-02,1.106195066807506919e+03,5.974445414893492928e-02
1.734999999999669792e-02,1.106195462431500573e+03,5.974443853364543033e-02
1.735099999999669892e-02,1.106195858060800674e+03,5.974442291824242496e-02
1.735199999999669992e-02,1.106196253695407449e+03,5.974440730272592009e-02
1.735299999999670092e-02,1.106196649335320899e+03,5.974439168709590881e-02
1.735399999999670193e-02,1.106197044980541250e+03,5.974437607135238415e-02
1.735499999999670293e-02,1.106197440631068730e+03,5.974436045549535307e-02
1.735599999999670393e-02,1.106197836286903339e+03,5.974434483952480862e-02
1.735699999999670493e-02,1.106198231948045304e+03,5.974432922344074387e-02
1.735799999999670593e-02,1.106198627614494853e+03,5.974431360724315881e-02
1.735899999999670693e-02,1.106199023286251986e+03,5.974429799093205345e-02
1.735999999999670793e-02,1.106199418963316930e+03,5.974428237450742779e-02
1.736099999999670893e-02,1.106199814645689685e+03,5.974426675796927488e-02
1.736199999999670993e-02,1.106200210333370478e+03,5.974425114131759473e-02
1.736299999999671093e-02,1.106200606026359537e+03,5.974423552455238734e-02
1.736399999999671193e-02,1.106201001724657090e+03,5.974421990767364576e-02
1.736499999999671293e-02,1.106201397428263135e+03,5.974420429068137001e-02
1.736599999999671393e-02,1.106201793137177674e+03,5.974418867357556007e-02
1.736699999999671493e-02,1.106202188851401161e+03,5.974417305635620901e-02
1.736799999999671593e-02,1.106202584570933595e+03,5.974415743902331682e-02
1.736899999999671693e-02,1.106202980295774978e+03,5.974414182157688352e-02
1.736999999999671793e-02,1.106203376025925763e+03,5.974412620401690216e-02
1.737099999999671893e-02,1.106203771761385951e+03,5.974411058634337274e-02
1.737199999999671993e-02,1.106204167502155542e+03,5.974409496855629526e-02
1.737299999999672093e-02,1.106204563248234763e+03,5.974407935065566277e-02
1.737399999999672193e-02,1.106204958999623841e+03,5.974406373264148223e-02
1.737499999999672293e-02,1.106205354756323004e+03,5.974404811451373976e-02
1.737599999999672393e-02,1.106205750518332252e+03,5.974403249627244228e-02
1.737699999999672493e-02,1.106206146285651585e+03,5.974401687791758286e-02
1.737799999999672593e-02,1.106206542058281457e+03,5.974400125944915457e-02
1.737899999999672693e-02,1.106206937836221869e+03,5.974398564086716434e-02
1.737999999999672793e-02,1.106207333619472820e+03,5.974397002217160524e-02
1.738099999999672893e-02,1.106207729408034766e+03,5.974395440336247032e-02
1.738199999999672993e-02,1.106208125201907706e+03,5.974393878443976652e-02
1.738299999999673093e-02,1.106208521001091640e+03,5.974392316540348691e-02
1.738399999999673193e-02,1.106208916805586796e+03,5.974390754625363148e-02
1.738499999999673293e-02,1.106209312615393401e+03,5.974389192699019330e-02
1.738599999999673393e-02,1.106209708430511682e+03,5.974387630761317236e-02
1.738699999999673493e-02,1.106210104250941640e+03,5.974386068812256867e-02
1.738799999999673593e-02,1.106210500076683502e+03,5.974384506851837529e-02
1.738899999999673693e-02,1.106210895907737267e+03,5.974382944880059221e-02
1.738999999999673793e-02,1.106211291744103164e+03,5.974381382896921944e-02
1.739099999999673893e-02,1.106211687585781419e+03,5.974379820902425697e-02
1.739199999999673993e-02,1.106212083432772033e+03,5.974378258896569788e-02
1.739299999999674093e-02,1.106212479285075233e+03,5.974376696879353521e-02
1.739399999999674193e-02,1.106212875142691018e+03,5.974375134850777591e-02
